,ABB.NS,ACC.NS,ADANIENT.NS,ADANIGREEN.NS,ADANIPORTS.NS,AMBUJACEM.NS,APOLLOHOSP.NS,AXISBANK.NS,BAJAJ-AUTO.NS,BAJAJFINSV.NS,BAJFINANCE.NS,BANDHANBNK.NS,BHARTIARTL.NS,BPCL.NS,BRITANNIA.NS,CHOLAFIN.NS,CIPLA.NS,COALINDIA.NS,COLPAL.NS,DABUR.NS,DIVISLAB.NS,DLF.NS,DRREDDY.NS,EICHERMOT.NS,FEDERALBNK.NS,GAIL.NS,GODREJCP.NS,GRASIM.NS,HAVELLS.NS,HCLTECH.NS,HDFCBANK.NS,HDFCLIFE.NS,HEROMOTOCO.NS,HINDALCO.NS,HINDUNILVR.NS,ICICIBANK.NS,ICICIGI.NS,IDEA.NS,INDUSINDBK.NS,INFY.NS,IOC.NS,ITC.NS,JSWSTEEL.NS,KOTAKBANK.NS,LT.NS,M&M.NS,MARICO.NS,MARUTI.NS,MPHASIS.NS,NESTLEIND.NS,NMDC.NS,NTPC.NS,ONGC.NS,PERSISTENT.NS,POWERGRID.NS,RELIANCE.NS,SBILIFE.NS,SBIN.NS,SHREECEM.NS,SIEMENS.NS,SUNPHARMA.NS,TATACONSUM.NS,TATASTEEL.NS,TCS.NS,TECHM.NS,TITAN.NS,TVSMOTOR.NS,ULTRACEMCO.NS,VEDL.NS,WIPRO.NS
2023-09-22,4068.518798828125,1953.634521484375,2461.615234375,1018.7999877929688,816.0902099609375,416.09271240234375,4951.6728515625,1015.8125,4770.97265625,1540.6607666015625,734.3298950195312,245.2118225097656,887.6635131835938,149.86373901367188,4374.85205078125,1183.2926025390625,1152.6865234375,232.38340759277344,1875.3349609375,537.8256225585938,3650.702392578125,503.56298828125,1083.1324462890625,3294.423828125,143.7245635986328,109.59980010986328,936.7576293945312,1884.3411865234373,1365.0865478515625,1131.522705078125,732.3462524414062,643.1724243164062,2727.7138671875,470.2015075683594,2344.947265625,927.1580810546876,1315.810791015625,11.300000190734863,1434.6236572265625,1361.14892578125,78.31739807128906,380.3366088867188,761.5964965820312,349.8972473144531,2841.228515625,1566.3033447265625,552.48583984375,10222.162109375,2323.459228515625,1089.2908935546875,42.783653259277344,222.4969940185547,159.5701141357422,2869.7958984375,179.8170623779297,1163.4447021484375,1312.1602783203125,566.4935913085938,25606.720703125,2138.822021484375,1101.9237060546875,858.0658569335938,118.9619140625,3284.70751953125,1190.3782958984375,3243.385009765625,1476.9080810546875,7926.08203125,183.07408142089844,193.52346801757807
2023-09-25,4058.704345703125,1974.963134765625,2478.792236328125,1013.7999877929688,814.708740234375,418.0201721191406,5058.3564453125,1016.5109252929688,4775.169921875,1574.2945556640625,768.5825805664062,248.75205993652344,886.6895751953125,149.8424530029297,4380.02685546875,1178.2137451171875,1146.31982421875,236.2379913330078,1876.31884765625,531.1182861328125,3673.808349609375,508.9734497070313,1067.7603759765625,3272.39306640625,144.85702514648438,110.27550506591795,927.92333984375,1911.8382568359373,1369.2034912109375,1122.416748046875,732.9925537109375,635.8933715820312,2684.398193359375,460.8730773925781,2338.713134765625,933.060791015625,1288.6368408203125,11.300000190734863,1424.601318359375,1341.1337890625,78.06271362304688,379.9074401855469,767.3524169921875,355.465087890625,2825.65234375,1549.0531005859375,557.2030029296875,10273.6357421875,2330.375244140625,1094.4273681640625,42.7537727355957,224.08657836914065,159.91493225097656,2903.157958984375,179.59132385253906,1156.2811279296875,1287.5855712890625,562.6105346679688,25524.537109375,2142.03955078125,1093.8468017578125,880.4034423828125,119.5719757080078,3260.55224609375,1184.9979248046875,3252.7451171875,1498.1114501953125,7944.2822265625,182.66734313964844,191.4888153076172
2023-09-26,4086.203857421875,1989.725341796875,2454.674560546875,1012.2999877929688,810.4656982421875,424.7911682128906,5015.3359375,1011.7223510742188,4835.98779296875,1564.613525390625,773.5755004882812,248.3587188720703,888.9296264648438,149.73599243164062,4408.87548828125,1190.114501953125,1131.0595703125,235.171875,1937.7430419921875,532.2201538085938,3698.7373046875,507.2187194824219,1073.4537353515625,3355.008544921875,145.59559631347656,109.50970458984376,929.6808471679688,1929.7261962890625,1372.144287109375,1120.64013671875,736.1763916015625,638.0226440429688,2738.22705078125,462.9842224121094,2341.640869140625,925.5971069335938,1281.4886474609375,12.100000381469728,1405.1492919921875,1328.8519287109375,78.10517120361328,379.7786865234375,767.1064453125,351.4211730957031,2835.436279296875,1554.6571044921875,560.668701171875,10243.0234375,2281.822021484375,1112.1597900390625,42.73883438110352,224.60086059570312,161.85459899902344,2874.554931640625,179.09474182128906,1157.2938232421875,1283.158203125,562.9420776367188,25698.822265625,2133.7490234375,1095.5985107421875,875.1245727539062,120.97979736328124,3268.345703125,1169.358642578125,3231.59814453125,1513.383544921875,7966.2578125,182.21994018554688,190.9339141845703
2023-09-27,4113.55712890625,1994.3660888671875,2479.990478515625,1018.75,819.6918334960938,425.4830932617188,5066.59423828125,1022.7459106445312,4801.40478515625,1562.6673583984375,770.322265625,248.26036071777344,896.2830200195312,148.60760498046875,4434.94482421875,1193.3511962890625,1147.437744140625,239.10850524902344,1921.3446044921875,537.5382080078125,3712.729248046875,515.4075927734375,1079.0882568359375,3362.303955078125,148.25440979003906,109.19436645507812,949.8189086914062,1903.2147216796875,1378.8590087890625,1120.3292236328125,731.0056762695312,641.9345092773438,2712.959716796875,466.3719482421875,2363.17822265625,920.1334228515624,1276.5433349609375,12.0,1418.3804931640625,1334.629150390625,76.74681091308594,385.5296936035156,767.0571899414062,351.6303100585937,2886.546142578125,1548.8096923828125,562.0164184570312,10363.435546875,2308.505126953125,1105.751953125,42.55957412719727,223.7593231201172,161.42355346679688,2864.619873046875,179.9976348876953,1170.3365478515625,1294.4010009765625,558.5381469726562,26089.296875,2159.983642578125,1109.3193359375,868.9169311523438,120.27588653564452,3271.627197265625,1175.149169921875,3184.004638671875,1510.6650390625,7998.97900390625,170.0177001953125,192.2055511474609
2023-09-28,3985.632568359375,1971.26025390625,2471.951416015625,1012.4500122070312,812.1925048828125,415.0548095703125,4981.99072265625,1028.432373046875,4776.267578125,1536.6685791015625,760.63623046875,245.2118225097656,901.5423583984376,146.457275390625,4336.41845703125,1214.7625732421875,1131.4483642578125,238.00132751464844,1854.6259765625,524.3631591796875,3611.239990234375,507.0237731933594,1065.86572265625,3324.18505859375,143.7738037109375,109.41960144042967,940.9371337890624,1878.9698486328125,1347.9813232421875,1103.2724609375,729.49755859375,628.56494140625,2680.156982421875,458.4182434082031,2324.071533203125,919.6456298828124,1247.8026123046875,11.649999618530272,1395.2255859375,1309.56494140625,76.2374267578125,378.3194885253906,755.7422485351562,345.2656555175781,2930.305908203125,1516.502197265625,538.9119873046875,10251.462890625,2229.810546875,1089.5787353515625,42.3952522277832,221.6554412841797,161.595947265625,2814.650634765625,181.26174926757807,1153.14404296875,1282.8597412109375,558.7275390625,25302.67578125,2102.585693359375,1101.875244140625,856.843994140625,119.00884246826172,3223.728271484375,1121.208984375,3127.249267578125,1506.365234375,7894.08740234375,169.48895263671875,187.44261169433597
2023-09-29,3982.27978515625,1986.96044921875,2410.682861328125,987.1500244140624,814.2153930664062,419.8982543945313,5098.74755859375,1034.21826171875,4830.740234375,1537.217529296875,767.688232421875,247.42446899414065,902.2727661132812,147.58566284179688,4348.49462890625,1212.5216064453125,1152.929443359375,242.10198974609372,1879.3177490234373,528.53125,3709.9208984375,517.55224609375,1096.865478515625,3330.65869140625,144.9554901123047,112.077392578125,941.9346923828124,1914.3515625,1361.508544921875,1096.965087890625,730.7423706054688,631.2388305664062,2758.892333984375,483.7522583007813,2329.030517578125,928.7191772460938,1282.3701171875,11.649999618530272,1410.876220703125,1305.9259033203125,77.21373748779297,381.4524841308594,767.0571899414062,345.763671875,2943.49755859375,1514.7479248046875,540.6930541992188,10295.3701171875,2221.212158203125,1088.053466796875,44.20279693603516,229.6034393310547,165.38909912109375,2843.965087890625,180.3588104248047,1158.529052734375,1298.778564453125,566.8723754882812,25138.115234375,2129.2265625,1127.517333984375,857.2349853515625,120.97979736328124,3216.29931640625,1115.0989990234375,3118.87939453125,1504.2894287109375,7991.37841796875,181.04039001464844,187.76632690429688
2023-10-03,3976.158447265625,2009.3258056640625,2384.068603515625,973.9500122070312,820.382568359375,427.212890625,5080.0908203125,1038.55810546875,4785.6640625,1557.9766845703125,783.1043701171875,249.5879669189453,901.201416015625,145.35015869140625,4308.529296875,1248.621826171875,1149.67333984375,239.3955078125,1853.8763427734373,530.4475708007812,3669.81787109375,525.204833984375,1072.265869140625,3238.332275390625,148.40213012695312,111.71701049804688,943.1695556640624,1893.7041015625,1360.283203125,1100.4295654296875,722.0048828125,627.426025390625,2721.30712890625,471.2816467285156,2332.147705078125,917.401611328125,1278.1591796875,12.0,1417.34375,1304.606689453125,76.40721893310547,377.4611206054688,757.8576049804688,344.04052734375,2991.88134765625,1498.326171875,554.2186279296875,10039.5048828125,2224.156005859375,1078.78857421875,44.23267364501953,225.53591918945312,159.13905334472656,2810.2841796875,180.17825317382807,1145.263916015625,1285.8941650390625,571.03955078125,25295.173828125,2069.5966796875,1110.779296875,852.3471069335938,120.1351089477539,3202.855224609375,1109.080322265625,3165.878662109375,1512.3948974609375,8039.83251953125,187.7109375,187.4888458251953
2023-10-04,3884.380615234375,1981.430908203125,2461.665283203125,971.9000244140624,813.672607421875,424.69232177734375,5009.08251953125,993.1668701171876,4692.31591796875,1529.53271484375,771.9439697265625,249.63714599609372,900.1787719726562,145.35015869140625,4344.0380859375,1204.654296875,1134.3643798828125,236.1560211181641,1865.26171875,532.1243896484375,3653.36279296875,512.53173828125,1063.6474609375,3286.162353515625,145.00474548339844,109.32951354980467,940.8422241210938,1868.4737548828125,1366.066650390625,1101.184814453125,732.29833984375,619.4539184570312,2697.34765625,464.8499145507813,2368.940673828125,907.4012451171876,1276.20068359375,11.449999809265137,1383.6728515625,1314.0228271484375,75.64315032958984,374.328125,744.42724609375,343.04449462890625,2947.5859375,1483.4149169921875,549.5496215820312,9828.90234375,2268.596923828125,1111.2244873046875,43.56044006347656,219.8788299560547,157.54421997070312,2792.916015625,179.681640625,1143.2877197265625,1264.10546875,555.223388671875,25140.037109375,2030.0269775390625,1093.6036376953125,845.357421875,117.60101318359376,3224.6396484375,1098.8668212890625,3136.559814453125,1478.8355712890625,7861.65576171875,181.7318420410156,187.23452758789065
2023-10-05,3952.691650390625,1972.1490478515625,2463.0634765625,959.6500244140624,814.2647094726562,427.8553771972656,5008.7353515625,1000.8484497070312,4780.51220703125,1539.512939453125,771.6343994140625,245.1134796142578,904.6589965820312,146.67018127441406,4345.3798828125,1194.29736328125,1128.5809326171875,237.30419921875,1871.8681640625,527.716796875,3642.9677734375,511.8006286621094,1061.575927734375,3327.421875,143.2814178466797,110.81607055664062,927.6859741210938,1862.8560791015625,1383.466064453125,1097.5423583984375,735.2667236328125,618.31494140625,2722.25439453125,462.0513916015625,2379.9921875,917.938232421875,1269.78662109375,11.199999809265137,1384.2158203125,1331.3994140625,76.11006927490234,374.28521728515625,743.344970703125,345.4748229980469,3014.07763671875,1498.8621826171875,522.2093505859375,9906.8173828125,2309.626708984375,1107.961181640625,43.67995834350586,218.6632843017578,157.070068359375,2815.827880859375,177.5146026611328,1143.2630615234375,1267.9854736328125,560.8111572265625,25432.4375,2040.63671875,1089.0296630859375,840.9095458984375,117.5540771484375,3271.672607421875,1099.4140625,3185.93603515625,1480.9114990234375,7916.4501953125,180.5929718017578,188.1131134033203
2023-10-06,4016.143798828125,1984.689208984375,2474.7978515625,961.25,819.7411499023438,430.6724853515625,5021.8359375,998.553955078125,4783.8994140625,1631.4317626953125,802.85498046875,248.7028961181641,901.9319458007812,147.84117126464844,4349.7412109375,1214.5133056640625,1130.427734375,236.03292846679688,1867.1357421875,524.2672729492188,3667.206787109375,534.90478515625,1065.0411376953125,3333.992431640625,144.26617431640625,112.25757598876952,922.9837646484376,1875.816162109375,1371.801025390625,1099.541015625,734.4528198242188,624.8017578125,2741.520751953125,464.0643615722656,2360.9580078125,922.182373046875,1292.2601318359375,10.949999809265137,1416.7513427734375,1345.2733154296875,76.19497680664062,379.5211791992188,752.888916015625,347.3971252441406,3011.7900390625,1509.485107421875,517.3959350585938,9995.986328125,2328.132080078125,1107.6495361328125,43.56044006347656,220.25286865234372,156.42349243164062,2820.09619140625,177.92092895507812,1145.18994140625,1276.4423828125,562.7999877929688,25456.2265625,2048.347900390625,1097.009521484375,855.1332397460938,118.16414642333984,3300.885986328125,1109.7188720703125,3278.300048828125,1483.975830078125,7933.875,181.16241455078125,188.5986785888672
2023-10-09,3983.689208984375,1940.2548828125,2439.344970703125,938.9500122070312,779.5804443359375,425.2359924316406,5008.98486328125,993.8651733398438,4776.9345703125,1618.3575439453125,789.0113525390625,242.3599395751953,900.4710083007812,144.7753143310547,4334.4541015625,1214.5133056640625,1127.02587890625,236.03292846679688,1874.5384521484373,519.0932006835938,3650.94873046875,527.2520751953125,1078.774169921875,3329.3544921875,142.73980712890625,109.73493957519533,918.0443115234376,1861.72265625,1357.1954345703125,1110.1129150390625,725.9307250976562,609.2039184570312,2666.711181640625,461.31494140625,2372.19921875,915.7431030273438,1271.5982666015625,10.899999618530272,1410.580078125,1342.3165283203125,74.24234771728516,378.0619812011719,745.3619384765625,342.49664306640625,2993.29296875,1476.6904296875,517.9734497070312,9940.4375,2313.17822265625,1106.1796875,42.76870727539063,219.4580535888672,156.63902282714844,2745.42431640625,177.19857788085938,1135.4324951171875,1270.7713623046875,554.1342163085938,25399.712890625,2053.536865234375,1092.8736572265625,860.90087890625,116.24009704589844,3316.3359375,1105.84326171875,3236.451416015625,1504.981201171875,7851.2490234375,178.11184692382812,187.5582275390625
2023-10-10,4074.05712890625,1961.2872314453125,2494.970703125,939.75,808.6401977539062,432.15521240234375,5028.2373046875,1009.8268432617188,4805.74560546875,1629.884765625,794.5055541992188,247.76866149902344,923.651123046875,144.9456329345703,4341.5947265625,1253.94970703125,1122.700439453125,248.7039794921875,1902.556640625,521.1053466796875,3659.176513671875,547.6266479492188,1075.573974609375,3342.060546875,145.69406127929688,110.72598266601562,926.1185302734376,1891.19091796875,1371.752197265625,1120.9510498046875,730.0481567382812,615.2449340820312,2686.293212890625,471.968994140625,2376.82763671875,928.0362548828124,1286.9232177734375,11.050000190734863,1402.6806640625,1360.2391357421875,75.00642395019531,381.4524841308594,759.4811401367188,349.8274841308594,2994.558837890625,1498.7646484375,516.866455078125,10066.7705078125,2318.038330078125,1110.346923828125,44.88996124267578,220.5801239013672,158.1907501220703,2824.560791015625,178.73355102539062,1140.447021484375,1295.445556640625,560.337646484375,25827.89453125,2082.00390625,1096.2308349609375,868.8191528320312,117.60101318359376,3307.722412109375,1119.6131591796875,3238.13525390625,1510.516845703125,7897.91064453125,180.7149810791016,188.5524444580078
